id,name,latitude,longitude,timestamp,distance,timeSecs,knots
72,TSE - 4myplanet,44.15556999999996,-12.672540000000001,1605051000,7693,1800,8.307756177777778
72,TSE - 4myplanet,44.14070999999996,-12.765170000000001,1605052800,7582,1800,8.187886044444445
72,TSE - 4myplanet,44.12424999999996,-12.861490000000002,1605054600,7911,1800,8.5431768
72,TSE - 4myplanet,44.11289999999996,-12.959420000000001,1605056400,7928,1800,8.561535288888889
72,TSE - 4myplanet,44.10415999999996,-13.052030000000002,1605058200,7466,1800,8.062616355555555
72,TSE - 4myplanet,44.08882999999996,-13.149260000000002,1605060000,7958,1800,8.593932622222223
72,TSE - 4myplanet,44.06263999999996,-13.242870000000002,1605061800,8034,1800,8.676005866666666
72,TSE - 4myplanet,44.03894999999996,-13.34096,1605063600,8279,1800,8.940584088888889
72,TSE - 4myplanet,44.01403999999996,-13.44191,1605065400,8543,1800,9.225680622222223
72,TSE - 4myplanet,43.991039999999956,-13.54218,1605067200,8427,1800,9.100410933333333
72,TSE - 4myplanet,43.96321999999996,-13.64219,1605069000,8589,1800,9.275356533333333
72,TSE - 4myplanet,43.93026999999996,-13.742569999999999,1605070800,8842,1800,9.548574044444443
72,TSE - 4myplanet,43.901769999999956,-13.841589999999998,1605072600,8551,1800,9.234319911111111
72,TSE - 4myplanet,43.86815999999995,-13.941519999999999,1605074400,8848,1800,9.555053511111112
72,TSE - 4myplanet,43.841999999999956,-14.050609999999999,1605076200,9228,1800,9.965419733333334
72,TSE - 4myplanet,43.82763999999995,-14.163149999999998,1605078000,9177,1800,9.910344266666668
72,TSE - 4myplanet,43.82630999999995,-14.272629999999998,1605079800,8794,1800,9.49673831111111
72,TSE - 4myplanet,43.81499999999995,-14.327159999999997,1605081600,4557,1800,4.921154933333334
72,TSE - 4myplanet,43.75220999999995,-14.363999999999997,1605083400,7591,1800,8.197605244444444
72,TSE - 4myplanet,43.68777999999995,-14.414909999999997,1605085200,8259,1800,8.918985866666667
72,TSE - 4myplanet,43.625519999999945,-14.421519999999997,1605087000,6951,1800,7.506462133333334
72,TSE - 4myplanet,43.55586999999994,-14.465929999999997,1605088800,8540,1800,9.222440888888888
72,TSE - 4myplanet,43.483329999999945,-14.517819999999997,1605090600,9097,1800,9.823951377777778
72,TSE - 4myplanet,43.40548999999994,-14.574269999999997,1605092400,9793,1800,10.57556951111111
72,TSE - 4myplanet,43.328289999999946,-14.635819999999997,1605094200,9933,1800,10.726757066666668
72,TSE - 4myplanet,43.24703999999995,-14.674489999999997,1605096000,9572,1800,10.336909155555556
72,TSE - 4myplanet,43.16469999999995,-14.749439999999996,1605097800,11000,1800,11.879022222222222
72,TSE - 4myplanet,43.091139999999946,-14.805889999999996,1605099600,9386,1800,10.136045688888888
72,TSE - 4myplanet,43.02653999999995,-14.859479999999996,1605101400,8409,1800,9.080972533333334
72,TSE - 4myplanet,42.94210999999995,-14.924939999999996,1605103200,10805,1800,11.668439555555556
72,TSE - 4myplanet,42.86969999999995,-14.981699999999996,1605105000,9295,1800,10.037773777777778
72,TSE - 4myplanet,42.79772999999995,-15.045439999999996,1605106800,9553,1800,10.316390844444445
72,TSE - 4myplanet,42.73329999999995,-15.115779999999996,1605108600,9192,1800,9.926542933333334
72,TSE - 4myplanet,42.66991999999995,-15.177619999999996,1605110400,8682,1800,9.375788266666667
72,TSE - 4myplanet,42.616519999999944,-15.246369999999995,1605112200,8187,1800,8.841232266666665
72,TSE - 4myplanet,42.56217999999994,-15.306299999999995,1605114000,7792,1800,8.414667377777779
72,TSE - 4myplanet,42.50804999999994,-15.370379999999995,1605115800,7996,1800,8.634969244444445
72,TSE - 4myplanet,42.45564999999994,-15.443789999999996,1605117600,8387,1800,9.057214488888889
72,TSE - 4myplanet,42.41248999999994,-15.500749999999996,1605119400,6707,1800,7.242963822222222
72,TSE - 4myplanet,42.384559999999944,-15.557569999999997,1605121200,5611,1800,6.059381244444444
72,TSE - 4myplanet,42.36789999999994,-15.593999999999996,1605123000,3523,1800,3.8045268444444442
72,TSE - 4myplanet,42.357989999999944,-15.619919999999995,1605124800,2401,1800,2.592866577777778
72,TSE - 4myplanet,42.350629999999946,-15.640009999999995,1605126600,1845,1800,1.9924359999999999
72,TSE - 4myplanet,42.345319999999944,-15.651039999999995,1605128400,1083,1800,1.1695437333333334
72,TSE - 4myplanet,42.341339999999946,-15.661089999999994,1605130200,938,1800,1.0129566222222222
